n_steps,final_price,final_fundamental,final_mispricing_pct,max_abs_mispricing_pct,mean_abs_mispricing_pct,max_drawdown_pct,annualised_sharpe,mean_rolling_vol,total_margin_calls,total_defaults,n_crash_steps,n_bubble_steps,mean_avg_leverage,max_avg_leverage,peak_ponzi_pct,final_avg_wealth,final_gini,momentum_fraction,n_momentum,seed
500,140.95121670568818,100.32995551784708,40.487669887001225,86.9621482577046,37.74855623720293,-27.183643442730293,0.8067723704345036,0.014405462730052577,35,0,6,458,0.3445363607422617,1.3894398663025185,0.0,4668.302349912784,0.36946310499500434,0.4,16,9
500,126.40800459015996,101.89473319661174,24.05744695974468,36.44261183518071,10.59634165903402,-33.24689976218011,0.5485326177153018,0.016270753725033154,34,0,4,74,0.24361844634552957,1.592117361386965,0.0,4061.3403036065965,0.3363085135427293,0.5,20,0
500,145.39430006570143,91.37247785797231,59.12264116520911,88.57997101556431,39.25962555265377,-27.148417560444994,0.7549954277459049,0.01754176487343785,14,0,6,411,0.34585104773494324,1.6845352069289121,0.0,3375.621439122611,0.41835738991318716,0.5,20,1
500,100.12260751967725,110.42590770354718,-9.330509839711253,36.79096215145993,7.3745045375887885,-32.94868206007672,0.14818818596970548,0.01584210302550425,16,0,8,30,0.33517361334594614,1.5530334659608624,0.0,2623.234569165825,0.3844254676274901,0.5,20,2
500,140.85469249131316,108.81652952535144,29.442367906520722,63.89643705054285,23.484504195243478,-29.0221189547671,0.6991732228161524,0.01775358045168251,36,0,10,285,0.2590867512879914,1.7145136586513616,0.0,4707.003612403777,0.31915772593149705,0.5,20,3
500,172.02400301915156,129.07222159283822,33.27732404095894,37.049943711071435,12.681068978540031,-28.80139560575087,1.1272231806417905,0.01523994131669148,16,0,6,36,0.42348445686804975,1.3811004003377412,0.0,3715.973292670653,0.4477657052477273,0.5,20,4
500,199.57627988539602,126.40838927842645,57.88214771553678,132.0096420416126,28.83608197498806,-42.82987889893738,1.1274400172069254,0.019573665518608608,15,0,16,305,0.40983577093472773,1.6607651553257567,0.0,5228.007219886988,0.4555816232734051,0.5,20,5
500,142.94778750941774,88.22437334208585,62.027546463996316,611.6350587969736,45.98170980315057,-81.8275491373579,0.6903025900345787,0.023857995120918577,14,0,25,412,0.31066771137676646,1.5767905173532974,0.0,15448.019773131111,0.3866149233137157,0.5,20,6
500,145.02422684843137,91.97265345277971,57.68189935162545,57.68189935162545,19.365937593463663,-22.298670499752955,0.8328599702475645,0.015260811154569539,13,0,0,259,0.3378709278870057,1.1934171301504495,0.0,2823.1285604536265,0.4223904510619496,0.5,20,7
500,105.1826312588582,107.81391335618642,-2.4405774870959545,25.640293816917392,5.113181248847894,-31.48372391615628,0.22694977402309124,0.013876796382593579,16,0,5,5,0.30716533004103014,1.4273159988591344,0.0,2477.7983180974516,0.36896646736704986,0.5,20,8
500,127.00450671066793,88.45391165603925,43.58269106801746,74.43639437157181,32.11258495889623,-26.0242704147366,0.5954907433706212,0.014596294458551764,14,0,3,346,0.3245119307123944,1.5352576903506647,0.0,2768.8910272563307,0.4377789627680402,0.5,20,9
500,1126906.8446434757,103.36680709074011,1090101.8514069272,8656692586.728165,44476055.30354511,-99.9879263560983,2.1982724940949883,0.10916131595258168,37,1,32,80,0.26229913273445643,1.9112250556205814,0.0,1.2567436643321933e+18,0.38461538249502136,0.6,24,0
500,4.9344599494595456e+30,98.93886621759343,4.987382752706432e+30,4.987382752706432e+30,1.284708197122025e+28,-99.98973101457513,5.838619490852029,0.5469481348138097,14,4,69,456,0.12040888385730682,1.8098728790531915,0.0,2.54878347781046e+38,0.3333332894443044,0.6,24,1
500,1059467886123783.2,109.43453068114158,968129419050222.9,8.099335401999562e+18,4.1761755602461064e+16,-99.98887797883475,3.9698308898844163,0.31904658048254186,18,3,43,224,0.2534768368691679,1.8161169594086595,0.0,1.3799740601666863e+27,0.3513513501655312,0.6,24,2
500,13785590298.689405,85.81765347824162,16063816306.00862,136053777288112.53,700043927000.1763,-99.9900512757469,3.13916737551652,0.21845584453126077,11,1,51,430,0.09960931944421524,1.8190304526998324,0.0,1.5965345999236075e+22,0.3846153841014255,0.6,24,3
500,3.295209977698562e+26,93.65523691966384,3.5184471109983394e+26,2.876685933907788e+30,1.474860541196829e+28,-99.98924127826564,5.658904038897672,0.6015809794061211,18,5,70,424,0.12314351017703185,1.7628731975494993,0.0,4.355870413909588e+38,0.3142857130712964,0.6,24,4
500,3.3909158517008346e+22,100.10662726556902,3.3873040620030125e+22,2.8662418147318216e+26,1.473386066169324e+24,-99.98849091200984,5.110839540233006,0.5220847515881679,17,2,75,472,0.14889910311834048,1.8465651877712836,0.0,3.7913340983369253e+34,0.3684210513769419,0.6,24,5
500,1.247563724538221e+43,96.15291710126861,1.29747880995049e+43,5.135530588229056e+46,2.642733842603811e+44,-99.98886672920727,7.654014122831723,1.0182298177537998,10,6,116,473,0.13922529049319332,1.8481667369760508,0.0,8.419880033607787e+54,0.2941176470588234,0.6,24,6
500,4.656146742591835e+19,106.9829726919353,4.352231598573657e+19,1.5752229457905781e+22,8.113440680598666e+19,-99.98908740131134,4.648237126487143,0.4210048131665454,23,1,56,327,0.1784049295902935,1.6348555185917828,0.0,2.2533817602961774e+30,0.3846153804403989,0.6,24,7
500,92774670636.10464,106.91963190333722,86770473184.06386,372844894827033.8,1918228044664.1091,-99.9883428418048,3.2373546887301927,0.21980108911558807,15,1,38,350,0.2130566709282564,1.8613746756463765,0.0,5.801233018367766e+22,0.38461538376352133,0.6,24,8
500,9.12749857236088e+39,101.0109136616042,9.036150888545405e+39,1.615668417556072e+43,8.272567454931296e+40,-99.9884395932692,7.2252647030469905,0.8794093218195456,13,6,114,491,0.12708155887408015,1.845153403628186,0.0,2.7206254592347626e+51,0.2941176470588236,0.6,24,9
